,Date,Open,High,Low,Close,Adj Close,Volume
0,2021-06-07,249.97999572753906,254.08999633789062,249.80999755859375,253.80999755859375,249.34408569335938,23079200
1,2021-06-08,255.16000366210938,256.010009765625,252.50999450683594,252.57000732421875,248.1259002685547,22455000
2,2021-06-09,253.80999755859375,255.52999877929688,253.2100067138672,253.58999633789062,249.12794494628906,17937600
3,2021-06-10,254.2899932861328,257.4599914550781,253.6699981689453,257.239990234375,252.7136993408203,24563600
4,2021-06-11,257.989990234375,258.489990234375,256.6099853515625,257.8900146484375,253.35231018066406,18999700
5,2021-06-14,257.8999938964844,259.95001220703125,256.79998779296875,259.8900146484375,255.3170928955078,19150500
6,2021-06-15,259.7699890136719,259.989990234375,257.67999267578125,258.3599853515625,253.81399536132812,18038900
7,2021-06-16,259.3999938964844,260.5799865722656,254.4199981689453,257.3800048828125,252.8512725830078,27220000
8,2021-06-17,256.07000732421875,261.75,256.010009765625,260.8999938964844,256.309326171875,27565500
9,2021-06-18,259.6300048828125,262.29998779296875,258.75,259.42999267578125,254.8651580810547,37202200
10,2021-06-21,259.82000732421875,263.5199890136719,257.9200134277344,262.6300048828125,258.0088806152344,26696100
11,2021-06-22,262.7200012207031,265.7900085449219,262.3999938964844,265.510009765625,260.83819580078125,24694100
12,2021-06-23,265.989990234375,266.8299865722656,264.42999267578125,265.2699890136719,260.6024169921875,19518700
13,2021-06-24,266.1600036621094,267.8500061035156,265.4700012207031,266.69000244140625,261.9974670410156,21446900
14,2021-06-25,266.2300109863281,267.25,264.760009765625,265.0199890136719,260.3567810058594,25611100
15,2021-06-28,266.19000244140625,268.8999938964844,265.9100036621094,268.7200012207031,263.9917297363281,19590000
16,2021-06-29,268.8699951171875,271.6499938964844,267.9800109863281,271.3999938964844,266.62457275390625,19937800
17,2021-06-30,270.69000244140625,271.3599853515625,269.6000061035156,270.8999938964844,266.13336181640625,21656500
18,2021-07-01,269.6099853515625,271.8399963378906,269.6000061035156,271.6000061035156,266.821044921875,16725300
19,2021-07-02,272.82000732421875,278.0,272.5,277.6499938964844,272.7645568847656,26458000
20,2021-07-06,278.0299987792969,279.3699951171875,274.29998779296875,277.6600036621094,272.7744140625,31565600
21,2021-07-07,279.3999938964844,280.69000244140625,277.1499938964844,279.92999267578125,275.0044860839844,23260000
22,2021-07-08,276.8999938964844,278.7300109863281,274.8699951171875,277.4200134277344,272.5386962890625,24618600
23,2021-07-09,275.7200012207031,278.04998779296875,275.32000732421875,277.94000244140625,273.04949951171875,23916700
24,2021-07-12,279.1600036621094,279.7699890136719,276.5799865722656,277.32000732421875,272.4403991699219,18931700
25,2021-07-13,277.5199890136719,282.8500061035156,277.3900146484375,280.9800109863281,276.03594970703125,26120100
26,2021-07-14,282.3500061035156,283.6600036621094,280.54998779296875,282.510009765625,277.5390930175781,23113700
27,2021-07-15,282.0,282.510009765625,279.8299865722656,281.0299987792969,276.08514404296875,22604200
28,2021-07-16,282.07000732421875,284.1000061035156,279.4599914550781,280.75,275.81005859375,26186800
29,2021-07-19,278.92999267578125,280.3699951171875,274.45001220703125,277.010009765625,272.1358947753906,32935600
30,2021-07-20,278.0299987792969,280.9700012207031,276.260009765625,279.32000732421875,274.40521240234375,26259700
31,2021-07-21,278.8999938964844,281.5199890136719,277.2900085449219,281.3999938964844,276.44854736328125,24364300
32,2021-07-22,283.8399963378906,286.4200134277344,283.4200134277344,286.1400146484375,281.105224609375,23384100
33,2021-07-23,287.3699951171875,289.989990234375,286.5,289.6700134277344,284.5731506347656,22768100
34,2021-07-26,289.0,289.69000244140625,286.6400146484375,289.04998779296875,283.9639587402344,23176100
35,2021-07-27,289.42999267578125,289.5799865722656,282.95001220703125,286.5400085449219,281.4981689453125,33604100
36,2021-07-28,288.989990234375,290.1499938964844,283.8299865722656,286.2200012207031,281.1838073730469,33566900
37,2021-07-29,286.239990234375,288.6199951171875,286.0799865722656,286.5,281.4588317871094,18168300
38,2021-07-30,285.1700134277344,286.6600036621094,283.9100036621094,284.9100036621094,279.8968505859375,20944800
39,2021-08-02,286.3599853515625,286.7699890136719,283.739990234375,284.82000732421875,279.8084411621094,16267400
40,2021-08-03,285.4200134277344,287.2300109863281,284.0,287.1199951171875,282.0679626464844,17879000
41,2021-08-04,286.2200012207031,287.5899963378906,284.6499938964844,286.510009765625,281.4687194824219,16191300
42,2021-08-05,286.8800048828125,289.6300048828125,286.1000061035156,289.5199890136719,284.42572021484375,13900200
43,2021-08-06,288.510009765625,289.5,287.6199951171875,289.4599914550781,284.3667907714844,16589300
44,2021-08-09,289.75,291.54998779296875,287.80999755859375,288.3299865722656,283.25665283203125,16117600
45,2021-08-10,288.79998779296875,289.25,285.20001220703125,286.44000244140625,281.3999328613281,18616600
46,2021-08-11,287.2099914550781,288.6600036621094,285.8599853515625,286.95001220703125,281.9009704589844,13955900
47,2021-08-12,286.6300048828125,289.9700012207031,286.3399963378906,289.80999755859375,284.71063232421875,14561300
48,2021-08-13,289.4800109863281,292.8999938964844,289.29998779296875,292.8500061035156,287.6971435546875,18249000
49,2021-08-16,293.19000244140625,294.82000732421875,290.0199890136719,294.6000061035156,289.4163818359375,22507600
50,2021-08-17,292.3900146484375,293.42999267578125,291.0799865722656,293.0799865722656,287.9230651855469,20075300
51,2021-08-18,292.0400085449219,294.82000732421875,290.2699890136719,290.7300109863281,286.1612548828125,21813000
52,2021-08-19,288.69000244140625,297.4700012207031,288.6400146484375,296.7699890136719,292.1063537597656,29850500
53,2021-08-20,299.7200012207031,305.8399963378906,298.05999755859375,304.3599853515625,299.57696533203125,40817600
54,2021-08-23,303.25,305.3999938964844,301.8500061035156,304.6499938964844,299.86248779296875,22830200
55,2021-08-24,305.0199890136719,305.6499938964844,302.0,302.6199951171875,297.8643798828125,18175800
56,2021-08-25,304.29998779296875,304.5899963378906,300.4200134277344,302.010009765625,297.26397705078125,20006100
57,2021-08-26,300.989990234375,302.42999267578125,298.95001220703125,299.0899963378906,294.38983154296875,17666100
58,2021-08-27,298.989990234375,300.8699951171875,296.8299865722656,299.7200012207031,295.00994873046875,22605700
59,2021-08-30,301.1199951171875,304.2200012207031,301.05999755859375,303.5899963378906,298.8191223144531,16348100
60,2021-08-31,304.4200134277344,304.5,301.5,301.8800048828125,297.13604736328125,26285300
61,2021-09-01,302.8699951171875,305.19000244140625,301.489990234375,301.8299865722656,297.0868225097656,18983800
62,2021-09-02,302.20001220703125,303.3599853515625,300.17999267578125,301.1499938964844,296.41748046875,16285600
63,2021-09-03,300.989990234375,302.6000061035156,300.260009765625,301.1400146484375,296.4076843261719,14747900
64,2021-09-07,301.010009765625,301.0899963378906,298.20001220703125,300.17999267578125,295.46270751953125,17180400
65,2021-09-08,299.7799987792969,300.6099853515625,297.4700012207031,300.2099914550781,295.4922180175781,15046800
66,2021-09-09,300.82000732421875,302.1400146484375,297.0,297.25,292.57879638671875,19927000
67,2021-09-10,298.4200134277344,299.9200134277344,295.3800048828125,295.7099914550781,291.0629577636719,19633400
68,2021-09-13,297.54998779296875,298.5400085449219,294.0799865722656,296.989990234375,292.32281494140625,23652900
69,2021-09-14,299.55999755859375,301.3900146484375,298.1000061035156,299.7900085449219,295.078857421875,21853400
70,2021-09-15,303.260009765625,305.32000732421875,301.82000732421875,304.82000732421875,300.02978515625,28356300
71,2021-09-16,303.760009765625,305.30999755859375,300.760009765625,305.2200012207031,300.42352294921875,19550800
72,2021-09-17,304.1700134277344,304.5,299.5299987792969,299.8699951171875,295.1575622558594,41372500
73,2021-09-20,296.3299865722656,298.7200012207031,289.5199890136719,294.29998779296875,289.6750793457031,38278700
74,2021-09-21,295.69000244140625,297.5400085449219,294.07000732421875,294.79998779296875,290.1672668457031,22364100
75,2021-09-22,296.7300109863281,300.2200012207031,294.510009765625,298.5799865722656,293.8878479003906,26626300
76,2021-09-23,298.8500061035156,300.8999938964844,297.5299987792969,299.55999755859375,294.85247802734375,18604600
77,2021-09-24,298.2300109863281,299.79998779296875,296.92999267578125,299.3500061035156,294.6457824707031,14999000
78,2021-09-27,296.1400146484375,296.4700012207031,292.94000244140625,294.1700134277344,289.54718017578125,23571700
79,2021-09-28,289.79998779296875,290.7799987792969,282.75,283.5199890136719,279.0645446777344,43186200
80,2021-09-29,285.1000061035156,286.7699890136719,283.010009765625,284.0,279.5369873046875,26353700
81,2021-09-30,285.7099914550781,287.8299865722656,281.6199951171875,281.9200134277344,277.4896545410156,32343600
82,2021-10-01,282.1199951171875,289.9800109863281,281.2900085449219,289.1000061035156,284.5568542480469,30086300
83,2021-10-04,287.3999938964844,287.75,280.25,283.1099853515625,278.66094970703125,31350700
84,2021-10-05,284.04998779296875,290.3999938964844,284.04998779296875,288.760009765625,284.22222900390625,24993000
85,2021-10-06,285.7799987792969,293.6300048828125,285.510009765625,293.1099853515625,288.5038146972656,28002600
86,2021-10-07,295.17999267578125,296.6400146484375,293.9200134277344,294.8500061035156,290.21649169921875,20430500
87,2021-10-08,296.2200012207031,296.6400146484375,293.760009765625,294.8500061035156,290.21649169921875,17685700
88,2021-10-11,292.9200134277344,297.9700012207031,292.75,294.2300109863281,289.6062316894531,19298600
89,2021-10-12,295.3399963378906,295.44000244140625,292.3500061035156,292.8800048828125,288.2774658203125,17974100
90,2021-10-13,294.9100036621094,297.2799987792969,293.489990234375,296.30999755859375,291.6535339355469,23416300
91,2021-10-14,299.2099914550781,303.2699890136719,297.8299865722656,302.75,297.99237060546875,27262900
92,2021-10-15,302.3399963378906,304.45001220703125,300.5199890136719,304.2099914550781,299.42938232421875,25384800
93,2021-10-18,303.57000732421875,308.2099914550781,302.69000244140625,307.2900085449219,302.4610290527344,22729300
94,2021-10-19,308.3500061035156,309.29998779296875,307.2200012207031,308.2300109863281,303.38623046875,17682100
95,2021-10-20,309.2099914550781,309.70001220703125,306.1099853515625,307.4100036621094,302.5790710449219,16537100
96,2021-10-21,307.1700134277344,311.0199890136719,306.3599853515625,310.760009765625,305.87646484375,16918100
97,2021-10-22,310.3999938964844,311.0899963378906,307.79998779296875,309.1600036621094,304.3016357421875,17449300
98,2021-10-25,309.3599853515625,309.3999938964844,306.4599914550781,308.1300048828125,303.2878112792969,17554500
99,2021-10-26,311.0,312.3999938964844,308.6000061035156,310.1099853515625,305.23663330078125,28107300
100,2021-10-27,316.0,326.1000061035156,316.0,323.1700134277344,318.0914306640625,52588700
